LANDUSE,_COL2,ID,LUAS,FID_1,KELURAHAN,KECAMATAN,NAMA_DESA,SAMUDERA
Sawah,449,1,0.440000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.320000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.560000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,11.250000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.800000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.690000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.270000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.360000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.910000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,5.880000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,59.630000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.780000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.600000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.990000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.760000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,11.539999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,4.740000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.810000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.340000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.220000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.040000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,52.450000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,12.529999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,185.979999999999000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.440000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.570000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.570000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.670000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,52.280000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,52.939999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.340000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,7.070000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.620000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.840000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.950000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.110000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.910000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,134.870000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,99.370000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,4.900000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.070000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,40.520000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,13.289999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,13.470000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,252.500000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,6.170000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,67.819999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,33.009999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,71.670000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,34.600000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.270000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,36.759999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.430000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,635.070000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,7.550000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.120000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,46.500000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.510000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,406.410000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.440000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,645.480000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.220000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,192.639999999999000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.210000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.350000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,4.600000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.230000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,28.500000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.660000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,123.040000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,96.640000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,46.039999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,213.750000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.180000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,41.820000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.470000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,119.489999999999000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.320000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.070000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,13.380000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,9.869999999999990,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.720000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.830000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.490000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.320000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.130000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.240000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.830000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.840000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.620000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.110000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.320000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.140000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.120000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,11.220000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.450000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.530000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.030000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.090000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.710000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,7.780000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.200000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,15.070000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.010000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.560000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.370000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.630000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.020000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.860000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.560000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.340000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.420000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,7.790000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.370000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,14.660000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.490000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.660000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,7.680000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.110000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.650000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.300000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.710000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,18.149999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.780000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,10.220000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.850000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.510000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,8.980000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.910000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,7.900000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.490000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.310000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.680000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.300000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.600000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,5.970000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.300000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,4.570000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.440000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.800000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,4.820000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.250000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.520000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.260000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.180000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,8.880000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.730000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.950000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.330000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.110000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.210000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.160000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.160000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,7.030000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.730000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.070000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.790000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.510000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.720000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.260000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.100000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.110000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.490000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.320000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,17.140000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.120000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.600000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.080000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.120000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.000000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.540000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,4.570000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.900000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,14.070000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,57.060000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.110000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.170000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,4.790000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.130000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.020000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.600000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,16.379999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.330000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.960000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,18.340000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.350000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.310000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.280000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.600000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.960000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.490000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.220000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.390000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.220000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.570000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.630000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.740000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.660000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.370000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.160000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,6.380000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,5.450000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.680000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.290000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.830000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,47.750000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,26.469999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.580000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.230000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,36.250000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,4.370000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,25.379999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.160000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.790000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.340000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.520000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,5.350000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,4.060000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,9.160000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.860000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,22.420000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,7.180000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.880000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.740000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.080000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.170000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.480000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.540000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.230000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.150000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,3.240000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.410000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.290000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.920000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.310000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.080000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.060000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.010000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,10.279999999999900,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.520000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.670000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.570000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.860000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.140000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.050000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.070000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.080000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.060000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.210000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.520000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,2.380000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,0.110000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
Sawah,449,1,1.030000000000000,1,KEL. BALAI GADANG,KEC. KOTO TANGAH,Balai Gadang,
